fecha,anio,mes,linea,afluencia
2015-07-26,2015,Julio,Línea 2,66179.0
2015-07-26,2015,Julio,Línea 5,36877.0
2015-07-26,2015,Julio,Línea 1,139372.0
2015-07-26,2015,Julio,Línea 3,61139.0
2015-07-26,2015,Julio,Línea 4,28040.0
2015-07-27,2015,Julio,Línea 5,61240.0
2015-07-27,2015,Julio,Línea 1,399750.0
2015-07-27,2015,Julio,Línea 3,128825.0
2015-07-27,2015,Julio,Línea 4,55523.0
2015-07-27,2015,Julio,Línea 2,152749.0
2015-07-28,2015,Julio,Línea 1,417137.0
2015-07-28,2015,Julio,Línea 5,62379.0
2015-07-28,2015,Julio,Línea 3,135126.0
2015-07-28,2015,Julio,Línea 4,60611.0
2015-07-28,2015,Julio,Línea 2,156301.0
2015-07-29,2015,Julio,Línea 3,136202.0
2015-07-29,2015,Julio,Línea 1,419244.0
2015-07-29,2015,Julio,Línea 5,62839.0
2015-07-29,2015,Julio,Línea 4,62087.0
2015-07-29,2015,Julio,Línea 2,158813.0
2015-07-30,2015,Julio,Línea 3,135227.0
2015-07-30,2015,Julio,Línea 4,60588.0
2015-07-30,2015,Julio,Línea 5,61467.0
2015-07-30,2015,Julio,Línea 1,422189.0
2015-07-30,2015,Julio,Línea 2,153162.0
2015-07-31,2015,Julio,Línea 4,69271.0
2015-07-31,2015,Julio,Línea 1,442049.0
2015-07-31,2015,Julio,Línea 5,66492.0
2015-07-31,2015,Julio,Línea 3,146451.0
2015-07-31,2015,Julio,Línea 2,150017.0
2015-08-01,2015,Agosto,Línea 3,107157.0
2015-08-01,2015,Agosto,Línea 1,266521.0
2015-08-01,2015,Agosto,Línea 5,57799.0
2015-08-01,2015,Agosto,Línea 4,61075.0
2015-08-01,2015,Agosto,Línea 2,113286.0
2015-08-02,2015,Agosto,Línea 4,30751.0
2015-08-02,2015,Agosto,Línea 1,148143.0
2015-08-02,2015,Agosto,Línea 5,39153.0
2015-08-02,2015,Agosto,Línea 3,65469.0
2015-08-02,2015,Agosto,Línea 2,68294.0
2015-08-03,2015,Agosto,Línea 3,137072.0
2015-08-03,2015,Agosto,Línea 1,420248.0
2015-08-03,2015,Agosto,Línea 2,156086.0
2015-08-03,2015,Agosto,Línea 5,65091.0
2015-08-03,2015,Agosto,Línea 4,61327.0
2015-08-04,2015,Agosto,Línea 3,140175.0
2015-08-04,2015,Agosto,Línea 1,434153.0
2015-08-04,2015,Agosto,Línea 5,65522.0
2015-08-04,2015,Agosto,Línea 4,62683.0
2015-08-04,2015,Agosto,Línea 2,158463.0
2015-08-05,2015,Agosto,Línea 1,433218.0
2015-08-05,2015,Agosto,Línea 5,65076.0
2015-08-05,2015,Agosto,Línea 3,141834.0
2015-08-05,2015,Agosto,Línea 4,64991.0
2015-08-05,2015,Agosto,Línea 2,159739.0
2015-08-06,2015,Agosto,Línea 3,138009.0
2015-08-06,2015,Agosto,Línea 2,157750.0
2015-08-06,2015,Agosto,Línea 5,64300.0
2015-08-06,2015,Agosto,Línea 1,444718.0
2015-08-06,2015,Agosto,Línea 4,63502.0
2015-08-07,2015,Agosto,Línea 4,62971.0
2015-08-07,2015,Agosto,Línea 2,157419.0
2015-08-07,2015,Agosto,Línea 5,67773.0
2015-08-07,2015,Agosto,Línea 3,143419.0
2015-08-07,2015,Agosto,Línea 1,444134.0
2015-08-08,2015,Agosto,Línea 3,102561.0
2015-08-08,2015,Agosto,Línea 4,58943.0
2015-08-08,2015,Agosto,Línea 2,108004.0
2015-08-08,2015,Agosto,Línea 1,271893.0
2015-08-08,2015,Agosto,Línea 5,55910.0
2015-08-09,2015,Agosto,Línea 3,65541.0
2015-08-09,2015,Agosto,Línea 1,141196.0
2015-08-09,2015,Agosto,Línea 5,38292.0
2015-08-09,2015,Agosto,Línea 4,32386.0
2015-08-09,2015,Agosto,Línea 2,65677.0
2015-08-10,2015,Agosto,Línea 4,56897.0
2015-08-10,2015,Agosto,Línea 5,67517.0
2015-08-10,2015,Agosto,Línea 1,428961.0
2015-08-10,2015,Agosto,Línea 3,136438.0
2015-08-10,2015,Agosto,Línea 2,160122.0
2015-08-11,2015,Agosto,Línea 3,137319.0
2015-08-11,2015,Agosto,Línea 5,68149.0
2015-08-11,2015,Agosto,Línea 4,58327.0
2015-08-11,2015,Agosto,Línea 1,438014.0
2015-08-11,2015,Agosto,Línea 2,166537.0
2015-08-12,2015,Agosto,Línea 4,60209.0
2015-08-12,2015,Agosto,Línea 5,67400.0
2015-08-12,2015,Agosto,Línea 1,447387.0
2015-08-12,2015,Agosto,Línea 3,140742.0
2015-08-12,2015,Agosto,Línea 2,163470.0
2015-08-13,2015,Agosto,Línea 4,60344.0
2015-08-13,2015,Agosto,Línea 1,446260.0
2015-08-13,2015,Agosto,Línea 5,67929.0
2015-08-13,2015,Agosto,Línea 3,143128.0
2015-08-13,2015,Agosto,Línea 2,162835.0
2015-08-14,2015,Agosto,Línea 1,464327.0
2015-08-14,2015,Agosto,Línea 5,70783.0
2015-08-14,2015,Agosto,Línea 4,61262.0
2015-08-14,2015,Agosto,Línea 3,149036.0
2015-08-14,2015,Agosto,Línea 2,168108.0
2015-08-15,2015,Agosto,Línea 4,55339.0
2015-08-15,2015,Agosto,Línea 5,55915.0
2015-08-15,2015,Agosto,Línea 1,276466.0
2015-08-15,2015,Agosto,Línea 3,110112.0
2015-08-15,2015,Agosto,Línea 2,110315.0
2015-08-16,2015,Agosto,Línea 3,65971.0
2015-08-16,2015,Agosto,Línea 1,140843.0
2015-08-16,2015,Agosto,Línea 5,37581.0
2015-08-16,2015,Agosto,Línea 4,32134.0
2015-08-16,2015,Agosto,Línea 2,64482.0
2015-08-17,2015,Agosto,Línea 3,137761.0
2015-08-17,2015,Agosto,Línea 5,69400.0
2015-08-17,2015,Agosto,Línea 1,423402.0
2015-08-17,2015,Agosto,Línea 4,50833.0
2015-08-17,2015,Agosto,Línea 2,164790.0
2015-08-18,2015,Agosto,Línea 3,140909.0
2015-08-18,2015,Agosto,Línea 4,51956.0
2015-08-18,2015,Agosto,Línea 2,168347.0
2015-08-18,2015,Agosto,Línea 5,69787.0
2015-08-18,2015,Agosto,Línea 1,440192.0
2015-08-19,2015,Agosto,Línea 3,143327.0
2015-08-19,2015,Agosto,Línea 1,446039.0
2015-08-19,2015,Agosto,Línea 5,69688.0
2015-08-19,2015,Agosto,Línea 4,50149.0
2015-08-19,2015,Agosto,Línea 2,166914.0
2015-08-20,2015,Agosto,Línea 3,143577.0
2015-08-20,2015,Agosto,Línea 4,54106.0
2015-08-20,2015,Agosto,Línea 2,167689.0
2015-08-20,2015,Agosto,Línea 5,69536.0
2015-08-20,2015,Agosto,Línea 1,449351.0
2015-08-21,2015,Agosto,Línea 5,73091.0
2015-08-21,2015,Agosto,Línea 1,452395.0
2015-08-21,2015,Agosto,Línea 3,151536.0
2015-08-21,2015,Agosto,Línea 4,56808.0
2015-08-21,2015,Agosto,Línea 2,172060.0
2015-08-22,2015,Agosto,Línea 2,128567.0
2015-08-22,2015,Agosto,Línea 5,56492.0
2015-08-22,2015,Agosto,Línea 3,106320.0
2015-08-22,2015,Agosto,Línea 1,269298.0
2015-08-22,2015,Agosto,Línea 4,59803.0
2015-08-23,2015,Agosto,Línea 5,39443.0
2015-08-23,2015,Agosto,Línea 2,70735.0
2015-08-23,2015,Agosto,Línea 1,143637.0
2015-08-23,2015,Agosto,Línea 3,66196.0
2015-08-23,2015,Agosto,Línea 4,32391.0
2015-08-24,2015,Agosto,Línea 3,139878.0
2015-08-24,2015,Agosto,Línea 4,54667.0
2015-08-24,2015,Agosto,Línea 1,429653.0
2015-08-24,2015,Agosto,Línea 5,70027.0
2015-08-24,2015,Agosto,Línea 2,169943.0
2015-08-25,2015,Agosto,Línea 3,143287.0
2015-08-25,2015,Agosto,Línea 1,448839.0
2015-08-25,2015,Agosto,Línea 5,71855.0
2015-08-25,2015,Agosto,Línea 4,57567.0
2015-08-25,2015,Agosto,Línea 2,172577.0
2015-08-26,2015,Agosto,Línea 1,449014.0
2015-08-26,2015,Agosto,Línea 3,146605.0
2015-08-26,2015,Agosto,Línea 4,57002.0
2015-08-26,2015,Agosto,Línea 5,71623.0
2015-08-26,2015,Agosto,Línea 2,175356.0
2015-08-27,2015,Agosto,Línea 3,143073.0
2015-08-27,2015,Agosto,Línea 1,457952.0
2015-08-27,2015,Agosto,Línea 5,71047.0
2015-08-27,2015,Agosto,Línea 4,58207.0
2015-08-27,2015,Agosto,Línea 2,176447.0
2015-08-28,2015,Agosto,Línea 5,76512.0
2015-08-28,2015,Agosto,Línea 4,64453.0
2015-08-28,2015,Agosto,Línea 1,471850.0
2015-08-28,2015,Agosto,Línea 3,155561.0
2015-08-28,2015,Agosto,Línea 2,184218.0
2015-08-29,2015,Agosto,Línea 5,54966.0
2015-08-29,2015,Agosto,Línea 2,110305.0
2015-08-29,2015,Agosto,Línea 1,271898.0
2015-08-29,2015,Agosto,Línea 4,59589.0
2015-08-29,2015,Agosto,Línea 3,98197.0
2015-08-30,2015,Agosto,Línea 2,68497.0
2015-08-30,2015,Agosto,Línea 4,29171.0
2015-08-30,2015,Agosto,Línea 5,37430.0
2015-08-30,2015,Agosto,Línea 1,102357.0
2015-08-30,2015,Agosto,Línea 3,61385.0
2015-08-31,2015,Agosto,Línea 1,442539.0
2015-08-31,2015,Agosto,Línea 3,141134.0
2015-08-31,2015,Agosto,Línea 4,57880.0
2015-08-31,2015,Agosto,Línea 5,71463.0
2015-08-31,2015,Agosto,Línea 2,177052.0
2015-09-01,2015,Septiembre,Línea 5,75486.0
2015-09-01,2015,Septiembre,Línea 2,180740.0
2015-09-01,2015,Septiembre,Línea 1,460417.0
2015-09-01,2015,Septiembre,Línea 3,150179.0
2015-09-01,2015,Septiembre,Línea 4,59445.0
2015-09-02,2015,Septiembre,Línea 3,147252.0
2015-09-02,2015,Septiembre,Línea 1,465091.0
2015-09-02,2015,Septiembre,Línea 5,74737.0
2015-09-02,2015,Septiembre,Línea 4,58916.0
2015-09-02,2015,Septiembre,Línea 2,185296.0
2015-09-03,2015,Septiembre,Línea 3,149262.0
2015-09-03,2015,Septiembre,Línea 5,72765.0
2015-09-03,2015,Septiembre,Línea 2,185246.0
2015-09-03,2015,Septiembre,Línea 4,60465.0
2015-09-03,2015,Septiembre,Línea 1,464517.0
2015-09-04,2015,Septiembre,Línea 5,77140.0
2015-09-04,2015,Septiembre,Línea 4,63006.0
2015-09-04,2015,Septiembre,Línea 1,479609.0
2015-09-04,2015,Septiembre,Línea 3,153204.0
2015-09-04,2015,Septiembre,Línea 2,186643.0
2015-09-05,2015,Septiembre,Línea 3,107107.0
2015-09-05,2015,Septiembre,Línea 1,276505.0
2015-09-05,2015,Septiembre,Línea 5,55967.0
2015-09-05,2015,Septiembre,Línea 4,55999.0
2015-09-05,2015,Septiembre,Línea 2,119203.0
2015-09-06,2015,Septiembre,Línea 1,144125.0
2015-09-06,2015,Septiembre,Línea 5,38118.0
2015-09-06,2015,Septiembre,Línea 3,63417.0
2015-09-06,2015,Septiembre,Línea 4,29916.0
2015-09-06,2015,Septiembre,Línea 2,70647.0
2015-09-07,2015,Septiembre,Línea 1,441567.0
2015-09-07,2015,Septiembre,Línea 3,144121.0
2015-09-07,2015,Septiembre,Línea 5,72742.0
2015-09-07,2015,Septiembre,Línea 4,58358.0
2015-09-07,2015,Septiembre,Línea 2,183651.0
2015-09-08,2015,Septiembre,Línea 3,147991.0
2015-09-08,2015,Septiembre,Línea 5,73067.0
2015-09-08,2015,Septiembre,Línea 4,59412.0
2015-09-08,2015,Septiembre,Línea 1,456486.0
2015-09-08,2015,Septiembre,Línea 2,186222.0
2015-09-09,2015,Septiembre,Línea 1,457019.0
2015-09-09,2015,Septiembre,Línea 2,188133.0
2015-09-09,2015,Septiembre,Línea 5,74382.0
2015-09-09,2015,Septiembre,Línea 3,148306.0
2015-09-09,2015,Septiembre,Línea 4,57872.0
2015-09-10,2015,Septiembre,Línea 5,72487.0
2015-09-10,2015,Septiembre,Línea 2,188413.0
2015-09-10,2015,Septiembre,Línea 1,458777.0
2015-09-10,2015,Septiembre,Línea 3,149738.0
2015-09-10,2015,Septiembre,Línea 4,60140.0
2015-09-11,2015,Septiembre,Línea 1,468280.0
2015-09-11,2015,Septiembre,Línea 5,76397.0
2015-09-11,2015,Septiembre,Línea 3,158413.0
2015-09-11,2015,Septiembre,Línea 4,61863.0
2015-09-11,2015,Septiembre,Línea 2,190598.0
2015-09-12,2015,Septiembre,Línea 3,99643.0
2015-09-12,2015,Septiembre,Línea 4,61126.0
2015-09-12,2015,Septiembre,Línea 1,260758.0
2015-09-12,2015,Septiembre,Línea 5,56874.0
2015-09-12,2015,Septiembre,Línea 2,116527.0
2015-09-13,2015,Septiembre,Línea 3,62674.0
2015-09-13,2015,Septiembre,Línea 4,29569.0
2015-09-13,2015,Septiembre,Línea 5,36448.0
2015-09-13,2015,Septiembre,Línea 1,139338.0
2015-09-13,2015,Septiembre,Línea 2,67654.0
2015-09-14,2015,Septiembre,Línea 1,434460.0
2015-09-14,2015,Septiembre,Línea 5,73924.0
2015-09-14,2015,Septiembre,Línea 2,179277.0
2015-09-14,2015,Septiembre,Línea 3,142275.0
2015-09-14,2015,Septiembre,Línea 4,57308.0
2015-09-15,2015,Septiembre,Línea 4,42745.0
2015-09-15,2015,Septiembre,Línea 5,63721.0
2015-09-15,2015,Septiembre,Línea 3,120363.0
2015-09-15,2015,Septiembre,Línea 1,374659.0
2015-09-15,2015,Septiembre,Línea 2,155220.0
2015-09-16,2015,Septiembre,Línea 4,16857.0
2015-09-16,2015,Septiembre,Línea 2,57225.0
2015-09-16,2015,Septiembre,Línea 1,120075.0
2015-09-16,2015,Septiembre,Línea 5,27714.0
2015-09-16,2015,Septiembre,Línea 3,46949.0
2015-09-17,2015,Septiembre,Línea 2,186449.0
2015-09-17,2015,Septiembre,Línea 3,145595.0
2015-09-17,2015,Septiembre,Línea 4,60339.0
2015-09-17,2015,Septiembre,Línea 5,72041.0
2015-09-17,2015,Septiembre,Línea 1,448854.0
2015-09-18,2015,Septiembre,Línea 3,151670.0
2015-09-18,2015,Septiembre,Línea 1,465858.0
2015-09-18,2015,Septiembre,Línea 5,76455.0
2015-09-18,2015,Septiembre,Línea 4,60114.0
2015-09-18,2015,Septiembre,Línea 2,192484.0
2015-09-19,2015,Septiembre,Línea 3,105649.0
2015-09-19,2015,Septiembre,Línea 4,52434.0
2015-09-19,2015,Septiembre,Línea 5,56177.0
2015-09-19,2015,Septiembre,Línea 1,286897.0
2015-09-19,2015,Septiembre,Línea 2,119243.0
2015-09-20,2015,Septiembre,Línea 5,37089.0
2015-09-20,2015,Septiembre,Línea 3,62952.0
2015-09-20,2015,Septiembre,Línea 1,147786.0
2015-09-20,2015,Septiembre,Línea 4,27400.0
2015-09-20,2015,Septiembre,Línea 2,68438.0
2015-09-21,2015,Septiembre,Línea 4,54624.0
2015-09-21,2015,Septiembre,Línea 1,439876.0
2015-09-21,2015,Septiembre,Línea 5,72753.0
2015-09-21,2015,Septiembre,Línea 2,182483.0
2015-09-21,2015,Septiembre,Línea 3,145936.0
2015-09-22,2015,Septiembre,Línea 4,54298.0
2015-09-22,2015,Septiembre,Línea 5,73936.0
2015-09-22,2015,Septiembre,Línea 1,461424.0
2015-09-22,2015,Septiembre,Línea 3,147823.0
2015-09-22,2015,Septiembre,Línea 2,185969.0
2015-09-23,2015,Septiembre,Línea 4,56912.0
2015-09-23,2015,Septiembre,Línea 5,73639.0
2015-09-23,2015,Septiembre,Línea 1,458645.0
2015-09-23,2015,Septiembre,Línea 3,148914.0
2015-09-23,2015,Septiembre,Línea 2,185891.0
2015-09-24,2015,Septiembre,Línea 5,73389.0
2015-09-24,2015,Septiembre,Línea 1,462108.0
2015-09-24,2015,Septiembre,Línea 3,148797.0
2015-09-24,2015,Septiembre,Línea 4,56337.0
2015-09-24,2015,Septiembre,Línea 2,182484.0
2015-09-25,2015,Septiembre,Línea 1,481094.0
2015-09-25,2015,Septiembre,Línea 5,72744.0
2015-09-25,2015,Septiembre,Línea 2,185372.0
2015-09-25,2015,Septiembre,Línea 3,151227.0
2015-09-25,2015,Septiembre,Línea 4,60475.0
2015-09-26,2015,Septiembre,Línea 2,112460.0
2015-09-26,2015,Septiembre,Línea 3,97741.0
2015-09-26,2015,Septiembre,Línea 5,53107.0
2015-09-26,2015,Septiembre,Línea 1,256831.0
2015-09-26,2015,Septiembre,Línea 4,22195.0
2015-09-27,2015,Septiembre,Línea 1,147255.0
2015-09-27,2015,Septiembre,Línea 5,36884.0
2015-09-27,2015,Septiembre,Línea 3,61108.0
2015-09-27,2015,Septiembre,Línea 4,27784.0
2015-09-27,2015,Septiembre,Línea 2,66036.0
2015-09-28,2015,Septiembre,Línea 1,437953.0
2015-09-28,2015,Septiembre,Línea 2,178442.0
2015-09-28,2015,Septiembre,Línea 5,71672.0
2015-09-28,2015,Septiembre,Línea 3,141687.0
2015-09-28,2015,Septiembre,Línea 4,54660.0
2015-09-29,2015,Septiembre,Línea 4,54967.0
2015-09-29,2015,Septiembre,Línea 1,451116.0
2015-09-29,2015,Septiembre,Línea 3,148054.0
2015-09-29,2015,Septiembre,Línea 5,71836.0
2015-09-29,2015,Septiembre,Línea 2,179822.0
2015-09-30,2015,Septiembre,Línea 3,148871.0
2015-09-30,2015,Septiembre,Línea 4,57574.0
2015-09-30,2015,Septiembre,Línea 2,187544.0
2015-09-30,2015,Septiembre,Línea 1,461706.0
2015-09-30,2015,Septiembre,Línea 5,74782.0
2015-10-01,2015,Octubre,Línea 3,151459.0
2015-10-01,2015,Octubre,Línea 4,57968.0
2015-10-01,2015,Octubre,Línea 5,75871.0
2015-10-01,2015,Octubre,Línea 1,467909.0
2015-10-01,2015,Octubre,Línea 2,182574.0
2015-10-02,2015,Octubre,Línea 3,153241.0
2015-10-02,2015,Octubre,Línea 4,54728.0
2015-10-02,2015,Octubre,Línea 1,480128.0
2015-10-02,2015,Octubre,Línea 2,185204.0
2015-10-02,2015,Octubre,Línea 5,78299.0
2015-10-03,2015,Octubre,Línea 2,122571.0
2015-10-03,2015,Octubre,Línea 1,281606.0
2015-10-03,2015,Octubre,Línea 4,58278.0
2015-10-03,2015,Octubre,Línea 5,56890.0
2015-10-03,2015,Octubre,Línea 3,110002.0
2015-10-04,2015,Octubre,Línea 5,39710.0
2015-10-04,2015,Octubre,Línea 1,156323.0
2015-10-04,2015,Octubre,Línea 3,65229.0
2015-10-04,2015,Octubre,Línea 4,29078.0
2015-10-04,2015,Octubre,Línea 2,70068.0
2015-10-05,2015,Octubre,Línea 3,147176.0
2015-10-05,2015,Octubre,Línea 5,74136.0
2015-10-05,2015,Octubre,Línea 2,184176.0
2015-10-05,2015,Octubre,Línea 1,451142.0
2015-10-05,2015,Octubre,Línea 4,54804.0
2015-10-06,2015,Octubre,Línea 1,442146.0
2015-10-06,2015,Octubre,Línea 2,186650.0
2015-10-06,2015,Octubre,Línea 3,147123.0
2015-10-06,2015,Octubre,Línea 4,43151.0
2015-10-06,2015,Octubre,Línea 5,75355.0
2015-10-07,2015,Octubre,Línea 3,150586.0
2015-10-07,2015,Octubre,Línea 1,469554.0
2015-10-07,2015,Octubre,Línea 2,184871.0
2015-10-07,2015,Octubre,Línea 5,74086.0
2015-10-07,2015,Octubre,Línea 4,55067.0
2015-10-08,2015,Octubre,Línea 5,74936.0
2015-10-08,2015,Octubre,Línea 3,153520.0
2015-10-08,2015,Octubre,Línea 1,468770.0
2015-10-08,2015,Octubre,Línea 4,55825.0
2015-10-08,2015,Octubre,Línea 2,178958.0
2015-10-09,2015,Octubre,Línea 4,59017.0
2015-10-09,2015,Octubre,Línea 1,477575.0
2015-10-09,2015,Octubre,Línea 2,186995.0
2015-10-09,2015,Octubre,Línea 5,75607.0
2015-10-09,2015,Octubre,Línea 3,153220.0
2015-10-10,2015,Octubre,Línea 3,103676.0
2015-10-10,2015,Octubre,Línea 2,119273.0
2015-10-10,2015,Octubre,Línea 1,284138.0
2015-10-10,2015,Octubre,Línea 4,56506.0
2015-10-10,2015,Octubre,Línea 5,58987.0
2015-10-11,2015,Octubre,Línea 5,37907.0
2015-10-11,2015,Octubre,Línea 3,65299.0
2015-10-11,2015,Octubre,Línea 4,29757.0
2015-10-11,2015,Octubre,Línea 1,141496.0
2015-10-11,2015,Octubre,Línea 2,65402.0
2015-10-12,2015,Octubre,Línea 3,142994.0
2015-10-12,2015,Octubre,Línea 1,433978.0
2015-10-12,2015,Octubre,Línea 5,72111.0
2015-10-12,2015,Octubre,Línea 4,52870.0
2015-10-12,2015,Octubre,Línea 2,181275.0
2015-10-13,2015,Octubre,Línea 1,454683.0
2015-10-13,2015,Octubre,Línea 5,73682.0
2015-10-13,2015,Octubre,Línea 3,148286.0
2015-10-13,2015,Octubre,Línea 4,56019.0
2015-10-13,2015,Octubre,Línea 2,184802.0
2015-10-14,2015,Octubre,Línea 4,58593.0
2015-10-14,2015,Octubre,Línea 1,460884.0
2015-10-14,2015,Octubre,Línea 5,74533.0
2015-10-14,2015,Octubre,Línea 2,186983.0
2015-10-14,2015,Octubre,Línea 3,148143.0
2015-10-15,2015,Octubre,Línea 3,154648.0
2015-10-15,2015,Octubre,Línea 1,473508.0
2015-10-15,2015,Octubre,Línea 5,75100.0
2015-10-15,2015,Octubre,Línea 4,62154.0
2015-10-15,2015,Octubre,Línea 2,185282.0
2015-10-16,2015,Octubre,Línea 1,493513.0
2015-10-16,2015,Octubre,Línea 2,193802.0
2015-10-16,2015,Octubre,Línea 5,79323.0
2015-10-16,2015,Octubre,Línea 4,61179.0
2015-10-16,2015,Octubre,Línea 3,159446.0
2015-10-17,2015,Octubre,Línea 5,55275.0
2015-10-17,2015,Octubre,Línea 4,56529.0
2015-10-17,2015,Octubre,Línea 1,284316.0
2015-10-17,2015,Octubre,Línea 3,108944.0
2015-10-17,2015,Octubre,Línea 2,127272.0
2015-10-18,2015,Octubre,Línea 1,145335.0
2015-10-18,2015,Octubre,Línea 2,66534.0
2015-10-18,2015,Octubre,Línea 3,68102.0
2015-10-18,2015,Octubre,Línea 5,41442.0
2015-10-18,2015,Octubre,Línea 4,29507.0
2015-10-19,2015,Octubre,Línea 4,57305.0
2015-10-19,2015,Octubre,Línea 1,445178.0
2015-10-19,2015,Octubre,Línea 5,72854.0
2015-10-19,2015,Octubre,Línea 3,137172.0
2015-10-19,2015,Octubre,Línea 2,179918.0
2015-10-20,2015,Octubre,Línea 3,149214.0
2015-10-20,2015,Octubre,Línea 2,185916.0
2015-10-20,2015,Octubre,Línea 1,462527.0
2015-10-20,2015,Octubre,Línea 5,73695.0
2015-10-20,2015,Octubre,Línea 4,59679.0
2015-10-21,2015,Octubre,Línea 5,75048.0
2015-10-21,2015,Octubre,Línea 1,465664.0
2015-10-21,2015,Octubre,Línea 3,149078.0
2015-10-21,2015,Octubre,Línea 4,60113.0
2015-10-21,2015,Octubre,Línea 2,188228.0
2015-10-22,2015,Octubre,Línea 1,465680.0
2015-10-22,2015,Octubre,Línea 4,62596.0
2015-10-22,2015,Octubre,Línea 5,74396.0
2015-10-22,2015,Octubre,Línea 3,148310.0
2015-10-22,2015,Octubre,Línea 2,181152.0
2015-10-23,2015,Octubre,Línea 5,76107.0
2015-10-23,2015,Octubre,Línea 1,477108.0
2015-10-23,2015,Octubre,Línea 3,151244.0
2015-10-23,2015,Octubre,Línea 4,62257.0
2015-10-23,2015,Octubre,Línea 2,181008.0
2015-10-24,2015,Octubre,Línea 3,102503.0
2015-10-24,2015,Octubre,Línea 1,279480.0
2015-10-24,2015,Octubre,Línea 5,57639.0
2015-10-24,2015,Octubre,Línea 4,58655.0
2015-10-24,2015,Octubre,Línea 2,116400.0
2015-10-25,2015,Octubre,Línea 1,154609.0
2015-10-25,2015,Octubre,Línea 5,39288.0
2015-10-25,2015,Octubre,Línea 3,66373.0
2015-10-25,2015,Octubre,Línea 4,30145.0
2015-10-25,2015,Octubre,Línea 2,73230.0
2015-10-26,2015,Octubre,Línea 1,439900.0
2015-10-26,2015,Octubre,Línea 2,178909.0
2015-10-26,2015,Octubre,Línea 5,70487.0
2015-10-26,2015,Octubre,Línea 3,142908.0
2015-10-26,2015,Octubre,Línea 4,58734.0
2015-10-27,2015,Octubre,Línea 3,144266.0
2015-10-27,2015,Octubre,Línea 4,59472.0
2015-10-27,2015,Octubre,Línea 1,438913.0
2015-10-27,2015,Octubre,Línea 5,72694.0
2015-10-27,2015,Octubre,Línea 2,183176.0
2015-10-28,2015,Octubre,Línea 5,71750.0
2015-10-28,2015,Octubre,Línea 1,457455.0
2015-10-28,2015,Octubre,Línea 3,146454.0
2015-10-28,2015,Octubre,Línea 4,54344.0
2015-10-28,2015,Octubre,Línea 2,180116.0
2015-10-29,2015,Octubre,Línea 4,61320.0
2015-10-29,2015,Octubre,Línea 1,469032.0
2015-10-29,2015,Octubre,Línea 3,150762.0
2015-10-29,2015,Octubre,Línea 5,75556.0
2015-10-29,2015,Octubre,Línea 2,189083.0
2015-10-30,2015,Octubre,Línea 1,494018.0
2015-10-30,2015,Octubre,Línea 5,77878.0
2015-10-30,2015,Octubre,Línea 3,154900.0
2015-10-30,2015,Octubre,Línea 4,61469.0
2015-10-30,2015,Octubre,Línea 2,184751.0
2015-10-31,2015,Octubre,Línea 4,55411.0
2015-10-31,2015,Octubre,Línea 1,274445.0
2015-10-31,2015,Octubre,Línea 5,57478.0
2015-10-31,2015,Octubre,Línea 3,108325.0
2015-10-31,2015,Octubre,Línea 2,119637.0
2015-11-01,2015,Noviembre,Línea 3,65898.0
2015-11-01,2015,Noviembre,Línea 5,41069.0
2015-11-01,2015,Noviembre,Línea 2,69382.0
2015-11-01,2015,Noviembre,Línea 1,145020.0
2015-11-01,2015,Noviembre,Línea 4,29506.0
2015-11-02,2015,Noviembre,Línea 5,49430.0
2015-11-02,2015,Noviembre,Línea 1,225768.0
2015-11-02,2015,Noviembre,Línea 3,88548.0
2015-11-02,2015,Noviembre,Línea 4,40467.0
2015-11-02,2015,Noviembre,Línea 2,103636.0
2015-11-03,2015,Noviembre,Línea 1,453165.0
2015-11-03,2015,Noviembre,Línea 5,73827.0
2015-11-03,2015,Noviembre,Línea 3,147939.0
2015-11-03,2015,Noviembre,Línea 4,57808.0
2015-11-03,2015,Noviembre,Línea 2,178756.0
2015-11-04,2015,Noviembre,Línea 5,74987.0
2015-11-04,2015,Noviembre,Línea 3,147695.0
2015-11-04,2015,Noviembre,Línea 4,59567.0
2015-11-04,2015,Noviembre,Línea 1,463455.0
2015-11-04,2015,Noviembre,Línea 2,187371.0
2015-11-05,2015,Noviembre,Línea 1,475290.0
2015-11-05,2015,Noviembre,Línea 5,74888.0
2015-11-05,2015,Noviembre,Línea 3,152114.0
2015-11-05,2015,Noviembre,Línea 4,60560.0
2015-11-05,2015,Noviembre,Línea 2,189462.0
2015-11-06,2015,Noviembre,Línea 1,486986.0
2015-11-06,2015,Noviembre,Línea 3,158038.0
2015-11-06,2015,Noviembre,Línea 5,78194.0
2015-11-06,2015,Noviembre,Línea 4,62399.0
2015-11-06,2015,Noviembre,Línea 2,192449.0
2015-11-07,2015,Noviembre,Línea 1,281747.0
2015-11-07,2015,Noviembre,Línea 5,56545.0
2015-11-07,2015,Noviembre,Línea 4,59074.0
2015-11-07,2015,Noviembre,Línea 3,106049.0
2015-11-07,2015,Noviembre,Línea 2,125442.0
2015-11-08,2015,Noviembre,Línea 1,146729.0
2015-11-08,2015,Noviembre,Línea 5,39432.0
2015-11-08,2015,Noviembre,Línea 4,27505.0
